ID Grupo X Y Forma_tumba Orientacion_tumba Construcciones_internas Sexo Rango_de_edad Categoria_edad Estadio_edad Datacion_propuesta Tipo_objetos Orfebreria Num_orfebreria Esmeraldas Num_esmeraldas Volantes Num_volantes Num_Herrera Num_Temprano Num_Tardio Ceramica Num_Ceramica Liticos Num_liticos Cuentas_collar Num_cuentas_collar Fauna Num_fauna2 Macrorrestos Num_macrorrestos
16.18.0.1.0. 3 977230.6937 997448.7959 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16.28.4.0.1. 3 977216.6333 997464.8183 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4
16.33.5.0.1. 3 977213.0893 997459.2374 Pozo_simple NA Escalon NA Mayor_de_18_años Adulto Adulto NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16.5.2.0.1. 3 977219.3228 997457.205 Pozo_simple E Ninguna NA 18_meses_+/-_6_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17.1.0.1.0. 3 977232.1707 997446.5633 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17.15.0.3.0. 3 977223.111 997430.4479 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17.2.0.2.0. 3 977233.5602 997444.1791 Pozo_simple NA Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
18.13.1.0.1. 4 977203.8574 997470.8389 Pozo_simple E Escalon NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18.22.0.1.0. 4 977195.9142 997466.8173 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18.23A.6.0.1. 4 977201.433 997467.1922 NA NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18.24.4.0.1. 3 977198.0719 997465.3644 Pozo_simple Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 2 1 3 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
18.28.9.0.1. 3 977194.0756 997462.4009 Pozo_simple S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18.37.8.0.1. 4 977201.0934 997478.4817 Pozo_simple Otra Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18.5.3.0.1. 4 977205.4103 997476.0512 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3
18.6.2.0.1. 4 977202.3871 997475.0522 Pozo_con_camara S Varias NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
18.8.7.0.1. 4 977202.7314 997472.5982 Pozo_simple N Escalon NA NA NA NA NA 1 0 0 0 0 1 7 0 0 0 0 0 0 0 0 0 0 0 1 1
19.17.0.1.0. 3 977202.5967 997461.2285 Doble_pozo NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.19.1.0.1. 3 977199.491 997455.0811 NA O Ninguna Indeterminado 5_años_+/-_16_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
19.22.6.0.1. 3 977199.5032 997453.2964 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0
19.23.8.0.1. 3 977199.3575 997451.3395 Pozo_simple O Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
19.26.0.2.0. 3 977192.083 997450.7031 Pozo_con_nicho NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.27.4.0.1. 3 977197.5841 997453.503 NA NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.29.7.0.1. 3 977204.7374 997456.6778 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.35.0.3.0. 3 977202.3003 997443.5468 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
19.36.5.0.1. 3 977205.8491 997442.4891 Pozo_simple NA Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.4.3.0.1. 3 977200.8091 997457.299 Pozo_simple N Lajas NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.8.2.0.1. 3 977201.41 997451.4183 NA Otra Ninguna NA 8_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5
20A.1.1.0.1. 2 977050.6192 997434.0135 Pozo_con_camara NA Escalon NA 3_años_+/-_12_meses Subadulto Infantil_I NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
20A.1.1.0.2. 2 977050.2735 997433.7672 Pozo_con_camara NA Escalon NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20A.4.2.0.1. 2 977050.3758 997430.6223 Pozo_simple E Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22.10.1.0.1. 4 977192.8253 997543.8188 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19
22.9.0.1.0. 4 977200.4972 997545.3239 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.1.12.0.1. 4 977170.5071 997536.5039 Pozo_simple S Escalon Femenino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.25,37,38,38A.0.3.0. 4 977173.0274 997543.7642 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.29.10.0.1. 4 977173.3688 997537.2122 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.29A.17.0.1. 4 977173.8643 997536.0203 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3
23.29A.17.0.2. 4 977174.8136 997537.5782 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.3.15.0.1. 4 977169.9532 997537.0173 Pozo_con_camara Otra Escalon NA 9_años_+/-_24_meses Subadulto Infantil_II NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
23.30,32.7.0.1. 4 977175.1206 997538.7574 Pozo_simple S Escalon NA 8_años_+/-_24_meses Subadulto Infantil_II Tardio 1 0 0 0 0 0 0 0 1 1 1 2 0 0 0 0 0 0 0 0
23.36.9.0.1. 4 977173.7338 997541.508 Pozo_simple NA Escalon NA 6_años_+/-_24_meses Subadulto Infantil_I NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
23.42.0.2.0. 4 977172.8524 997548.756 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.44.14.0.1. 4 977174.1595 997548.9979 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.50.0.5.0. 4 977175.4584 997544.2342 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.51A.13.0.1. 4 977175.6985 997540.2672 Pozo_simple O Ninguna NA Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 12
23.52.11.0.1. 4 977175.9322 997539.5811 Pozo_con_nicho S Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0
23.56,74.4.0.1. 4 977179.948 997539.3162 Pozo_simple NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.59.3.0.1. 4 977179.3817 997540.0258 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.60,61,63.1.0.1. 4 977178.5932 997541.4284 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 3 0 0 0 0 1 3 0 1 0 1 1 0 0 0 0 1 1 1 16
23.70.5.0.1. 4 977180.3992 997544.3686 Pozo_simple S Ninguna NA 11_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.76.6.0.1. 4 977181.5144 997541.1644 Pozo_simple Otra Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.77.2.0.1. 4 977182.711 997539.958 Pozo_con_camara O Ninguna NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.78,79.8.0.1. 4 977184.0259 997540.098 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.8.0.1.0. 4 977170.3426 997542.8369 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.85.16.0.1. 4 977187.7642 997544.8569 NA NA Ninguna NA 11_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.85.16.0.2. 4 977187.2192 997545.2844 NA NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.95,96.0.4.0. 4 977186.0002 997552.1838 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.98A.0.6.0. 4 977171.4561 997537.7171 Pozo_simple NA Escalon NA NA NA NA Tardio 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0
24.11.4.0.1. 4 977190.5122 997493.0115 Pozo_simple Otra Escalon NA Mayor_de_18_años Adulto Adulto Tardio 2 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 1 3
24.18.2.0.1. 4 977186.6677 997491.7385 Pozo_simple Otra Lajas NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.22.1.0.1. 4 977185.6842 997498.6832 Pozo_simple E Ninguna NA 10_años_+/-_30_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.23,24,25.3.0.1. 4 977185.5532 997498.0679 Pozo_con_nicho Otra Lajas NA Mayor_de_18_años Adulto Adulto Temprano 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 3
24.27.0.1.0. 4 977182.39 997494.8519 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.31.5.0.1. 4 977186.0324 997489.4215 NA NA Ninguna NA 18_meses_+/-_6_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.1.1.0.1. 3 977203.6684 997434.6585 Pozo_simple E Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.14.3.0.1. 3 977205.8675 997427.6288 Pozo_con_camara N Escalon NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
25.15.0.4.0. 3 977215.6639 997426.5993 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 34
25.17.0.2.0. 3 977203.874 997428.8513 Pozo_con_camara NA Ninguna NA NA NA NA NA 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
25.53.0.3.0. 3 977199.8811 997433.0095 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.8.0.1.0. 3 977213.8183 997424.3209 Pozo_simple NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1
26.1.4.0.1. 3 977216.7209 997407.3583 Pozo_con_camara NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 2
26.1.4.0.2. 3 977217.019 997406.4195 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.10.0.1.0. 3 977211.0332 997417.7191 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.11.0.2.0. 3 977209.8417 997417.1828 Doble_pozo NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.13.0.3.0. 3 977203.8813 997416.8342 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
26.14.1.0.1. 3 977204.2243 997410.9381 Pozo_simple E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.15.0.4.0. 3 977218.2407 997412.9493 Pozo_con_camara NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
26.2.2.0.1. 3 977213.5239 997412.9542 Pozo_simple NA Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.20.10.0.1. 3 977206.8643 997418.0456 NA NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 12 0 0 0 0 0 0
26.22.0.5.0. 3 977216.5556 997420.8521 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.24.6.0.1. 3 977207.0415 997409.7661 Pozo_con_camara O Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 1 18 0 0 0 0 0 0
26.29.7.0.1. 3 977211.0776 997422.5618 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4
26.3.5.0.1. 3 977214.6583 997418.0939 Pozo_con_camara E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
26.30.8.0.1. 3 977217.7596 997412.0287 Pozo_simple S Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.4.3.0.1. 3 977210.3551 997414.6067 Pozo_con_camara O Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.1.0.3.0. 4 977169.3694 997540.2464 Pozo_simple NA Escalon NA NA NA NA Temprano 3 0 0 0 0 0 0 0 1 0 1 1 1 1 1 4 0 0 0 0
27.12.0.4.0. 4 977166.3632 997539.0398 Pozo_con_nicho NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.2.13.0.1. 4 977168.9643 997541.4998 Pozo_con_camara S Escalon NA 15_años_+/-_36_meses Subadulto Juvenil Tardio 1 0 0 0 0 0 0 0 0 4 1 4 0 0 0 0 0 0 0 0
27.20.11.0.1. 4 977161.515 997538.0989 Pozo_con_camara N Escalon NA 5_años_+/-_16_meses Subadulto Infantil_I NA 2 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
27.21.6.0.1. 4 977160.8608 997542.39 Pozo_con_camara N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.25.7.0.1. 4 977162.1487 997548.5101 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.29.10.0.1. 4 977159.2115 997538.4855 Pozo_con_camara Otra Ninguna NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
27.39.0.2.0. 4 977152.0867 997546.0168 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.4.9.0.1. 4 977167.3161 997541.896 Pozo_con_camara S Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0
27.50.1.0.1. 4 977154.2279 997542.6401 Pozo_simple S Ninguna Femenino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.57.3.0.1. 4 977148.9076 997545.2981 Pozo_con_camara E Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.67.4.0.1. 4 977151.1521 997538.9039 Pozo_con_camara Otra Escalon Indeterminado 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
27.68.2.0.1. 4 977149.874 997538.517 Pozo_con_camara E Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 2 0 0 0 0 1 1 0 0 0 0 0 1 3 0 0 0 0 0 0
27.71.8.0.1. 4 977153.0099 997533.955 Pozo_con_camara Otra Ninguna NA Mayor_de_18_años Adulto Adulto Temprano 2 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0
27.72.12.0.1. 4 977152.1793 997532.0354 Pozo_simple NA Ninguna NA NA NA NA Temprano 2 0 0 0 0 0 0 0 2 0 1 2 0 0 0 0 1 10 0 0
27.73.0.1.0. 4 977149.9825 997540.8172 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.74.5.0.1. 4 977150.9072 997536.2473 Pozo_con_camara N Escalon NA 15_años_+/-_36_meses Subadulto Juvenil NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
27.8.0.5.0. 4 977169.1442 997536.6111 Pozo_con_camara NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.12.11.0.1. 4 977165.726 997532.0078 Pozo_simple NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.13.17.0.1. 4 977167.9411 997531.6569 Pozo_con_camara NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.14,15.23.0.1. 4 977170.5324 997531.5827 Pozo_simple N Escalon NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.17.5.0.1. 4 977167.5471 997530.2041 NA N Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.22.0.1.0. 4 977154.2746 997526.8048 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.23.7.0.1. 4 977153.528 997524.9416 Pozo_simple Otra Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.25.19.0.1. 4 977158.0597 997526.2007 Pozo_simple S Escalon NA Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0
28.27.20.0.1. 4 977162.0278 997526.8126 Pozo_con_camara S Escalon Masculino Mayor_de_18_años Adulto Adulto NA 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 2 0 0
28.29.26.0.1. 4 977167.8516 997529.2897 Pozo_simple NA Ninguna NA NA NA NA NA 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1
28.29.26.0.2. 4 977167.9235 997529.1731 NA NA Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.3.16.0.1. 4 977167.3609 997533.8887 Pozo_simple E Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.32.10.0.1. 4 977164.613 997523.8058 Pozo_simple S Varias NA Mayor_de_18_años Adulto Adulto NA 1 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.33,34.30.0.1. 4 977161.4319 997523.6399 Pozo_simple S Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
28.35.29.0.1. 4 977160.8025 997522.1209 Pozo_con_camara Otra Escalon NA NA NA NA Temprano 2 0 0 0 0 0 0 0 2 0 1 2 1 1 0 0 0 0 0 0
28.36.2.0.1. 4 977158.5088 997522.4022 Pozo_simple NA Ninguna NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.39.21.0.1. 4 977153.9064 997522.3129 Pozo_con_camara NA Escalon Masculino Mayor_de_18_años Adulto Adulto NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
28.42.1.0.1. 4 977155.0469 997521.1718 NA S Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.4A,4B.14.0.1. 4 977163.0745 997533.8354 Pozo_con_camara S Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.55.6.0.1. 4 977155.5692 997526.1086 Pozo_simple Otra Ninguna Masculino Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.6.28.0.1. 4 977152.6935 997531.5211 Pozo_con_camara S Escalon NA 4_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.62.22.0.1. 4 977161.3839 997520.0224 Pozo_simple NA Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.63,64.24.0.1. 4 977162.1262 997520.8988 Doble_pozo NA Escalon NA 6_años_+/-_24_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.63,64.24.0.2. 4 977162.1466 997520.8626 Doble_pozo NA Escalon NA NA NA NA NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.64A.25.0.1. 4 977162.9829 997520.7158 Pozo_simple N Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.65.12.0.1. 4 977164.6736 997522.3563 Pozo_simple N Ninguna NA Mayor_de_18_años Adulto Adulto NA 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.67.32.0.1. 4 977157.527 997517.3277 NA NA Ninguna NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0
28.68.13.0.1. 4 977157.7056 997518.272 Pozo_simple Otra Ninguna NA Nacimiento_+/-_2_meses Perinato Perinato NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.78.3.0.1. 4 977161.6273 997517.6208 Pozo_simple NA Ninguna NA 9_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.79.9.0.1. 4 977161.1836 997518.6155 Pozo_simple NA Ninguna NA 5_años_+/-_16_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.80.4.0.1. 4 977162.524 997518.1753 NA S Ninguna NA 7_años_+/-_24_meses Subadulto Infantil_II NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.81.27.0.1. 4 977162.1028 997516.846 Pozo_simple E Ninguna NA 2_años_+/-_8_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.83.8.0.1. 4 977163.9787 997518.9156 Pozo_simple O Ninguna NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.84.15.0.1. 4 977164.7781 997521.3065 Pozo_con_camara S Escalon NA 10_años_+/-_30_meses Subadulto Infantil_II NA 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
28.87.18.0.1. 4 977169.0181 997531.7339 Pozo_con_camara NA Lajas NA Mayor_de_18_años Adulto Adulto NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.88.31.0.1. 4 977161.2703 997529.8619 Pozo_simple S Ninguna NA 3_años_+/-_12_meses Subadulto Infantil_I NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.11.22.0.1. 4 977162.4504 997496.0467 Pozo_simple N Ninguna NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
29.12.0.2.0. 4 977170.279 997514.423 Pozo_simple NA Escalon NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
